order_id,customer_state,seller_state,product_category,price,freight_value,n_items,distance_km,purchase_dow,purchase_month,days_to_next_holiday,is_near_holiday,state_gdp,state_urbanization,review_score,is_late
ord_000267,SP,SP,health_beauty,133.02,26.57,1,276.0,4,5,14,0,58000,0.96,4,0
ord_000268,SP,SC,watches_gifts,345.15,27.31,2,968.0,4,8,18,0,58000,0.96,4,0
ord_000269,SP,RJ,computers_accessories,151.06,27.69,3,2984.0,1,11,14,0,58000,0.96,3,0
ord_000270,SP,MG,auto,131.6,32.34,3,2153.0,4,6,23,0,58000,0.96,5,0
ord_000271,SP,SP,toys,18.2,4.18,1,255.0,1,7,23,0,58000,0.96,4,0
ord_000272,SP,PA,bed_bath_table,243.99,14.63,1,1163.0,2,5,18,0,58000,0.96,5,0
ord_000273,RS,SC,garden_tools,176.24,59.85,2,2398.0,0,5,16,0,41000,0.85,5,0
ord_000274,PR,SP,toys,127.95,26.44,1,2277.0,0,10,17,0,43000,0.85,5,1
ord_000275,RJ,RJ,sports_leisure,77.63,12.69,1,62.0,5,9,6,0,46000,0.97,1,1
ord_000276,SP,RJ,sports_leisure,19.31,2.59,2,2280.0,6,9,14,0,58000,0.96,5,0
ord_000277,MG,SC,health_beauty,148.53,20.36,1,2815.0,4,8,17,0,32000,0.85,5,0
ord_000278,GO,PE,furniture_decor,101.11,53.82,1,3085.0,0,10,27,0,29000,0.9,5,0
ord_000279,ES,SP,auto,327.76,109.38,2,3190.0,2,7,8,0,30000,0.83,4,0
ord_000280,SP,MG,auto,160.84,66.34,1,1716.0,2,12,21,0,58000,0.96,1,0
ord_000281,SP,RS,housewares,111.43,16.43,1,395.0,2,3,5,1,58000,0.96,5,0
ord_000282,SP,RJ,furniture_decor,396.62,61.08,1,965.0,1,8,2,1,58000,0.96,5,0
ord_000283,SP,MG,furniture_decor,100.73,53.28,1,871.0,0,12,29,0,58000,0.96,5,0
ord_000284,MG,SP,auto,309.0,117.06,3,1172.0,6,3,7,0,32000,0.85,5,0
ord_000285,RJ,SP,health_beauty,14.79,1.39,1,1345.0,5,2,18,0,46000,0.97,4,0
ord_000286,SP,RJ,toys,449.01,53.48,1,2239.0,0,1,7,0,58000,0.96,2,1
ord_000287,RJ,PE,auto,205.6,47.99,1,1824.0,2,9,9,0,46000,0.97,4,0
ord_000288,MG,RJ,garden_tools,48.55,34.77,1,2184.0,0,1,23,0,32000,0.85,5,0
ord_000289,SP,SP,toys,368.6,74.97,1,152.0,0,9,8,0,58000,0.96,5,0
ord_000290,DF,SC,garden_tools,10.37,31.25,1,442.0,4,7,1,1,88000,0.97,4,0
ord_000291,SP,CE,sports_leisure,34.8,7.39,2,342.0,2,2,12,0,58000,0.96,4,0
ord_000292,PE,RJ,auto,144.97,61.6,1,2230.0,3,4,23,0,20000,0.8,5,0
ord_000293,SP,SP,bed_bath_table,245.15,59.94,1,47.0,1,2,23,0,58000,0.96,4,0
ord_000294,ES,PR,bed_bath_table,129.23,18.16,1,1700.0,5,4,17,0,30000,0.83,5,0
ord_000295,PE,RJ,health_beauty,20.87,1.39,1,2775.0,2,5,22,0,20000,0.8,4,0
ord_000296,PA,PR,watches_gifts,53.14,8.35,2,761.0,0,10,24,0,19000,0.68,1,1
ord_000297,DF,SP,sports_leisure,66.28,13.53,1,1963.0,6,1,16,0,88000,0.97,3,0
ord_000298,BA,SP,watches_gifts,140.19,18.42,1,3003.0,2,8,13,0,21000,0.72,5,0
ord_000299,PR,RJ,health_beauty,92.06,12.87,1,1593.0,5,12,24,0,43000,0.85,5,0
ord_000300,BA,SC,watches_gifts,231.83,45.78,2,1982.0,4,4,20,0,21000,0.72,3,0
ord_000301,SP,RJ,sports_leisure,19.24,1.03,1,503.0,1,11,15,0,58000,0.96,5,0
ord_000302,MG,SP,housewares,161.54,29.31,1,1313.0,1,10,3,1,32000,0.85,2,1
ord_000303,MG,RJ,health_beauty,35.1,6.72,1,420.0,2,12,23,0,32000,0.85,2,1
ord_000304,ES,BA,auto,276.29,92.41,2,1960.0,6,4,1,1,30000,0.83,3,0
ord_000305,RJ,SP,furniture_decor,162.96,58.55,2,2012.0,3,12,24,0,46000,0.97,4,0
ord_000306,RJ,PR,watches_gifts,92.14,7.02,2,3057.0,5,10,16,0,46000,0.97,4,0
ord_000307,RS,PR,computers_accessories,75.22,11.26,1,2151.0,1,3,16,0,41000,0.85,5,0
ord_000308,SP,RJ,housewares,135.45,17.77,2,309.0,0,10,28,0,58000,0.96,5,0
ord_000309,SP,PA,computers_accessories,226.88,29.54,1,2716.0,1,10,5,1,58000,0.96,4,0
ord_000310,MG,GO,bed_bath_table,130.55,27.03,2,1256.0,1,2,12,0,32000,0.85,1,1
ord_000311,RJ,SP,garden_tools,91.67,48.25,3,2371.0,2,6,22,0,46000,0.97,5,0
ord_000312,SP,SP,watches_gifts,44.21,8.67,1,179.0,1,11,27,0,58000,0.96,4,0
ord_000313,RJ,SP,sports_leisure,88.41,17.61,3,2505.0,1,1,25,0,46000,0.97,4,0
ord_000314,RJ,SP,bed_bath_table,228.0,42.79,3,2990.0,6,12,20,0,46000,0.97,5,0
ord_000315,SP,MG,garden_tools,181.37,73.98,3,530.0,1,7,15,0,58000,0.96,4,0
ord_000316,RJ,PE,furniture_decor,249.73,57.37,1,1879.0,0,5,27,0,46000,0.97,1,0
ord_000317,PR,GO,auto,42.0,31.12,2,1867.0,2,1,21,0,43000,0.85,4,0
ord_000318,SP,SP,toys,20.57,1.69,1,193.0,5,8,16,0,58000,0.96,5,0
ord_000319,CE,RJ,auto,169.86,53.68,1,1291.0,5,12,14,0,18000,0.75,4,0
ord_000320,PE,SP,watches_gifts,26.79,6.46,1,2261.0,2,5,9,0,20000,0.8,4,0
ord_000321,MG,MG,health_beauty,249.54,59.23,1,306.0,4,10,0,1,32000,0.85,3,0
ord_000322,SP,SP,bed_bath_table,173.74,9.13,1,277.0,0,4,21,0,58000,0.96,4,0
ord_000323,MG,CE,sports_leisure,127.63,31.78,1,2531.0,0,10,23,0,32000,0.85,5,0
ord_000324,ES,ES,computers_accessories,36.66,8.33,1,320.0,5,12,1,1,30000,0.83,5,0
ord_000325,PR,SP,watches_gifts,101.46,9.11,1,1026.0,3,1,13,0,43000,0.85,5,0
ord_000326,DF,PR,garden_tools,88.51,31.58,1,3088.0,0,4,9,0,88000,0.97,4,0
ord_000327,MG,MG,health_beauty,131.84,32.55,1,220.0,1,1,28,0,32000,0.85,4,0
ord_000328,RS,DF,watches_gifts,303.16,43.72,2,3097.0,2,10,24,0,41000,0.85,2,1
ord_000329,SP,MG,bed_bath_table,42.72,10.28,1,1785.0,0,4,0,1,58000,0.96,4,0
ord_000330,SC,SP,computers_accessories,77.61,12.32,1,982.0,2,12,12,0,44000,0.84,5,0
ord_000331,SP,RS,bed_bath_table,93.73,11.14,1,804.0,3,10,26,0,58000,0.96,2,0
ord_000332,PR,SP,furniture_decor,260.28,45.87,1,3051.0,0,2,19,0,43000,0.85,5,0
ord_000333,ES,RS,watches_gifts,109.93,7.78,3,2883.0,1,7,4,1,30000,0.83,4,0
ord_000334,SP,SP,toys,162.05,31.01,2,56.0,3,6,12,0,58000,0.96,5,0
ord_000335,RS,PR,garden_tools,274.85,50.94,1,1780.0,4,8,2,1,41000,0.85,3,1
ord_000336,SP,DF,housewares,127.3,16.75,1,1415.0,4,8,7,0,58000,0.96,5,0
ord_000337,SC,SP,sports_leisure,78.46,18.63,1,2340.0,1,2,12,0,44000,0.84,4,0
ord_000338,SP,RJ,auto,237.8,41.38,3,328.0,0,8,26,0,58000,0.96,1,0
ord_000339,CE,SC,auto,295.85,76.07,1,1820.0,1,6,5,1,18000,0.75,4,0
ord_000340,SP,SP,auto,153.04,73.7,1,146.0,3,4,15,0,58000,0.96,4,0
ord_000341,CE,MG,toys,58.07,13.83,2,2486.0,4,6,19,0,18000,0.75,3,1
ord_000342,DF,PR,toys,72.18,15.2,1,1608.0,6,12,23,0,88000,0.97,5,0
ord_000343,RS,RJ,bed_bath_table,293.82,37.21,1,2461.0,4,12,18,0,41000,0.85,5,0
ord_000344,BA,DF,housewares,173.38,13.02,1,578.0,5,4,3,1,21000,0.72,5,0
ord_000345,BA,MG,computers_accessories,82.56,17.16,1,976.0,5,10,25,0,21000,0.72,5,0
ord_000346,CE,RS,sports_leisure,17.38,3.79,1,719.0,3,10,28,0,18000,0.75,5,0
ord_000347,SP,SP,bed_bath_table,176.06,33.97,1,344.0,1,2,25,0,58000,0.96,5,0
ord_000348,RS,SP,sports_leisure,153.72,18.06,2,1298.0,1,7,5,1,41000,0.85,1,1
ord_000349,SP,SP,auto,173.71,50.54,3,43.0,6,6,8,0,58000,0.96,5,0
ord_000350,RS,PE,auto,50.68,25.99,2,1651.0,1,6,1,1,41000,0.85,2,1
ord_000351,SP,GO,toys,78.77,17.92,1,1565.0,2,10,23,0,58000,0.96,5,0
ord_000352,MG,DF,health_beauty,216.87,16.88,2,1722.0,2,12,6,0,32000,0.85,5,0
ord_000353,MG,SP,watches_gifts,6.12,0.63,1,2483.0,6,10,28,0,32000,0.85,5,0
ord_000354,RJ,MG,health_beauty,78.03,10.2,1,712.0,0,2,18,0,46000,0.97,5,0
ord_000355,MG,BA,watches_gifts,24.47,5.2,2,1317.0,1,6,9,0,32000,0.85,4,1
ord_000356,BA,PR,bed_bath_table,45.17,10.33,1,300.0,4,12,13,0,21000,0.72,5,0
ord_000357,BA,SP,sports_leisure,194.67,20.57,2,382.0,6,10,10,0,21000,0.72,4,0
ord_000358,MG,GO,health_beauty,90.67,13.68,2,2059.0,4,11,2,1,32000,0.85,1,1
ord_000359,RS,SP,auto,37.58,37.75,2,2840.0,6,6,4,1,41000,0.85,1,1
ord_000360,CE,SP,housewares,144.73,12.03,1,1187.0,3,10,16,0,18000,0.75,5,0
ord_000361,SP,PE,auto,62.37,44.84,1,1465.0,2,1,29,0,58000,0.96,5,0
ord_000362,SP,MG,bed_bath_table,87.79,12.66,1,909.0,1,6,5,1,58000,0.96,2,0
ord_000363,SP,RJ,toys,116.97,26.78,2,714.0,1,10,28,0,58000,0.96,5,0
ord_000364,PR,MG,computers_accessories,250.74,40.04,2,2864.0,5,7,4,1,43000,0.85,4,0
ord_000365,RJ,AM,computers_accessories,116.97,25.34,1,1959.0,4,12,21,0,46000,0.97,5,0
ord_000366,BA,SP,garden_tools,73.7,45.48,2,2344.0,5,1,27,0,21000,0.72,5,0
ord_000367,PR,BA,bed_bath_table,138.89,19.14,3,2857.0,0,4,0,1,43000,0.85,3,1
ord_000368,SP,SP,auto,145.74,46.43,2,339.0,1,6,8,0,58000,0.96,5,0
ord_000369,GO,SP,bed_bath_table,68.07,6.04,1,823.0,2,8,15,0,29000,0.9,3,0
ord_000370,BA,RJ,furniture_decor,90.63,42.09,2,2369.0,5,4,16,0,21000,0.72,2,1
ord_000371,SP,MG,health_beauty,98.83,19.78,1,2469.0,6,5,26,0,58000,0.96,5,1
ord_000372,RJ,SP,housewares,222.27,33.04,2,1500.0,4,7,9,0,46000,0.97,4,0
ord_000373,SP,RJ,housewares,6.92,1.5,1,2089.0,5,5,2,1,58000,0.96,2,1
ord_000374,SP,RS,watches_gifts,133.29,14.47,3,1705.0,5,7,19,0,58000,0.96,5,0
ord_000375,SP,MG,toys,184.63,20.25,2,1266.0,5,12,12,0,58000,0.96,3,0
ord_000376,CE,SC,toys,217.54,18.14,2,2250.0,2,7,6,0,18000,0.75,1,1
ord_000377,RJ,DF,auto,22.48,42.57,2,1018.0,6,12,2,1,46000,0.97,5,0
ord_000378,RJ,RJ,computers_accessories,21.68,1.73,1,202.0,6,5,9,0,46000,0.97,5,0
ord_000379,SC,RJ,health_beauty,59.81,4.78,1,1476.0,4,2,26,0,44000,0.84,1,0
ord_000380,MG,MG,health_beauty,164.48,8.46,2,224.0,1,9,1,1,32000,0.85,5,0
ord_000381,CE,MG,sports_leisure,199.71,25.49,3,2771.0,5,9,19,0,18000,0.75,2,1
ord_000382,BA,SP,watches_gifts,18.33,2.52,1,2083.0,3,3,7,0,21000,0.72,5,0
ord_000383,MG,SP,bed_bath_table,119.23,16.72,3,2406.0,5,3,18,0,32000,0.85,3,0
ord_000384,RJ,SP,auto,192.12,81.06,1,1149.0,0,2,26,0,46000,0.97,5,0
ord_000385,AM,RJ,auto,70.86,49.34,1,2004.0,2,7,9,0,24000,0.79,2,1
ord_000386,SC,PA,health_beauty,126.53,6.43,1,601.0,3,5,12,0,44000,0.84,4,0
ord_000387,CE,RS,toys,32.08,5.51,1,1643.0,0,10,12,0,18000,0.75,4,0
ord_000388,SP,RJ,housewares,152.7,12.86,1,2301.0,3,12,21,0,58000,0.96,5,0
ord_000389,ES,MG,computers_accessories,86.53,4.76,2,821.0,4,3,22,0,30000,0.83,5,0
ord_000390,RS,PR,toys,79.38,16.31,1,2916.0,4,6,11,0,41000,0.85,5,0
ord_000391,SP,RJ,housewares,122.43,12.14,2,1510.0,5,4,2,1,58000,0.96,4,0
ord_000392,RS,RJ,furniture_decor,15.16,18.25,2,2246.0,2,3,16,0,41000,0.85,1,1
ord_000393,PR,SC,housewares,61.64,10.99,1,1663.0,1,12,20,0,43000,0.85,5,0
ord_000394,SP,SP,health_beauty,192.23,43.57,2,331.0,1,9,13,0,58000,0.96,5,0
ord_000395,RJ,MG,sports_leisure,18.09,2.2,1,1994.0,1,6,14,0,46000,0.97,5,0
ord_000396,DF,MG,auto,20.7,32.68,2,655.0,2,2,20,0,88000,0.97,5,0
ord_000397,SP,BA,health_beauty,67.53,11.05,1,2982.0,6,1,12,0,58000,0.96,4,0
ord_000398,RJ,AM,housewares,98.08,20.26,1,2214.0,5,9,21,0,46000,0.97,5,0
ord_000399,RJ,BA,sports_leisure,117.12,13.57,3,1669.0,0,5,19,0,46000,0.97,5,0
ord_000400,SP,MG,computers_accessories,326.0,55.39,3,2262.0,4,1,3,1,58000,0.96,4,0
ord_000401,PE,SP,sports_leisure,120.39,19.04,1,1057.0,3,6,0,1,20000,0.8,3,1
ord_000402,BA,RS,housewares,132.5,7.78,2,2530.0,1,5,29,0,21000,0.72,1,0
ord_000403,SP,DF,housewares,218.16,12.39,1,1493.0,5,10,15,0,58000,0.96,5,0
ord_000404,MA,CE,watches_gifts,47.85,11.03,3,2635.0,0,7,23,0,14000,0.63,3,1
ord_000405,GO,DF,furniture_decor,136.15,56.8,3,1095.0,0,5,17,0,29000,0.9,4,0
ord_000406,SP,SP,housewares,163.1,28.16,2,213.0,4,1,7,0,58000,0.96,1,0
ord_000407,DF,SC,toys,147.08,29.21,2,2929.0,3,2,3,1,88000,0.97,3,0
ord_000408,SP,GO,toys,117.32,6.23,3,3144.0,4,8,25,0,58000,0.96,5,0
ord_000409,MA,PR,housewares,111.01,10.7,2,2552.0,4,10,3,1,14000,0.63,2,1
ord_000410,PR,PR,sports_leisure,37.69,6.79,2,25.0,6,3,12,0,43000,0.85,2,1
ord_000411,PR,MG,housewares,74.07,14.35,1,1808.0,0,5,11,0,43000,0.85,5,0
ord_000412,SP,RS,housewares,274.67,48.32,2,607.0,5,2,5,1,58000,0.96,5,0
ord_000413,GO,SP,auto,60.35,36.48,3,1924.0,2,1,27,0,29000,0.9,5,0
ord_000414,SP,SP,furniture_decor,103.05,52.92,2,102.0,1,9,15,0,58000,0.96,5,0
ord_000415,SP,DF,furniture_decor,97.82,41.71,2,488.0,3,10,18,0,58000,0.96,4,0
ord_000416,SP,CE,toys,136.27,17.89,1,2303.0,3,10,11,0,58000,0.96,5,0
ord_000417,BA,ES,watches_gifts,97.17,15.82,1,732.0,3,12,16,0,21000,0.72,4,0
ord_000418,SP,SP,computers_accessories,84.93,5.59,1,117.0,1,9,26,0,58000,0.96,5,0
ord_000419,PE,SP,bed_bath_table,187.8,15.76,1,1671.0,0,12,29,0,20000,0.8,4,0
ord_000420,PR,SP,toys,120.23,24.59,3,2838.0,4,4,8,0,43000,0.85,1,1
ord_000421,SP,ES,toys,111.16,14.01,2,974.0,6,8,16,0,58000,0.96,5,0
ord_000422,SP,PR,auto,64.0,50.35,2,797.0,6,4,10,0,58000,0.96,5,0
ord_000423,SP,PA,housewares,75.8,14.01,1,1898.0,6,4,0,1,58000,0.96,5,0
ord_000424,RS,RJ,housewares,123.91,15.18,2,1635.0,1,4,20,0,41000,0.85,3,0
ord_000425,DF,MG,sports_leisure,200.87,41.01,1,768.0,5,11,25,0,88000,0.97,4,0
ord_000426,SP,BA,computers_accessories,248.99,18.74,3,2080.0,4,9,13,0,58000,0.96,5,0
ord_000427,ES,SP,bed_bath_table,131.56,10.8,2,2927.0,3,3,28,0,30000,0.83,2,1
ord_000428,SP,PA,housewares,365.54,48.19,1,2447.0,2,7,22,0,58000,0.96,4,0
ord_000429,DF,RS,toys,81.17,14.7,3,908.0,5,9,29,0,88000,0.97,4,0
ord_000430,PE,SP,toys,80.73,8.84,2,991.0,0,10,0,1,20000,0.8,5,0
ord_000431,BA,SP,watches_gifts,228.61,26.21,1,1917.0,5,11,6,0,21000,0.72,5,0
ord_000432,PR,GO,garden_tools,114.96,43.37,2,2265.0,6,9,8,0,43000,0.85,5,1
ord_000433,DF,PR,watches_gifts,65.76,15.12,1,3139.0,6,12,16,0,88000,0.97,3,0
ord_000434,SP,BA,toys,100.59,23.39,1,604.0,6,10,27,0,58000,0.96,4,0
ord_000435,SP,BA,computers_accessories,42.59,2.32,1,1884.0,5,7,12,0,58000,0.96,5,0
ord_000436,SP,RJ,watches_gifts,89.05,18.67,1,3163.0,5,2,6,0,58000,0.96,5,0
ord_000437,MG,BA,watches_gifts,38.12,7.71,2,622.0,0,12,13,0,32000,0.85,2,0
ord_000438,SC,CE,housewares,42.53,4.32,2,3120.0,2,6,13,0,44000,0.84,2,1
ord_000439,RS,SP,housewares,122.91,11.72,1,1640.0,0,1,9,0,41000,0.85,1,1
ord_000440,ES,BA,toys,10.17,0.58,1,2380.0,2,6,21,0,30000,0.83,1,1
ord_000441,SP,SP,sports_leisure,38.55,8.27,2,279.0,3,1,0,1,58000,0.96,4,0
ord_000442,SC,SP,furniture_decor,53.45,50.43,1,2739.0,6,4,9,0,44000,0.84,2,0
ord_000443,SP,RJ,housewares,73.39,3.9,3,2935.0,4,10,6,0,58000,0.96,3,0
ord_000444,SP,ES,watches_gifts,153.55,14.6,1,783.0,5,10,2,1,58000,0.96,3,1
ord_000445,SC,SP,housewares,71.28,15.41,1,2467.0,5,12,2,1,44000,0.84,4,0
ord_000446,AM,RJ,health_beauty,268.02,45.68,2,360.0,5,3,25,0,24000,0.79,3,1
ord_000447,RS,PR,garden_tools,59.72,41.33,2,1103.0,0,2,14,0,41000,0.85,4,0
ord_000448,SP,SP,housewares,11.36,0.9,1,299.0,6,4,29,0,58000,0.96,2,0
ord_000449,RS,BA,computers_accessories,40.84,9.82,1,2049.0,3,5,5,1,41000,0.85,4,0
ord_000450,SP,CE,garden_tools,121.6,31.83,2,1359.0,1,3,28,0,58000,0.96,5,0
ord_000451,GO,SP,computers_accessories,42.39,4.69,1,1084.0,2,12,15,0,29000,0.9,3,0
ord_000452,SC,SP,health_beauty,58.34,13.72,1,798.0,3,10,3,1,44000,0.84,5,1
ord_000453,SP,PA,auto,227.33,64.68,1,995.0,4,11,6,0,58000,0.96,5,1
ord_000454,SP,SP,furniture_decor,275.66,69.78,1,72.0,2,8,14,0,58000,0.96,2,0
ord_000455,SP,SP,garden_tools,27.29,38.75,2,249.0,3,5,20,0,58000,0.96,4,0
ord_000456,AM,CE,housewares,84.24,16.67,2,2682.0,2,4,24,0,24000,0.79,2,1
ord_000457,RJ,GO,sports_leisure,119.46,13.41,1,1134.0,5,11,27,0,46000,0.97,1,0
ord_000458,BA,PR,furniture_decor,193.81,48.13,1,2932.0,0,2,26,0,21000,0.72,4,1
ord_000459,RS,MG,auto,70.63,32.57,2,1011.0,4,6,17,0,41000,0.85,5,0
ord_000460,MG,PE,auto,118.74,50.87,3,1727.0,3,1,0,1,32000,0.85,4,0
ord_000461,SP,PR,health_beauty,217.97,50.4,2,786.0,3,5,3,1,58000,0.96,4,0
ord_000462,CE,PR,auto,102.99,54.01,3,350.0,2,12,29,0,18000,0.75,5,0
ord_000463,SP,ES,garden_tools,4.95,41.07,1,2114.0,1,8,4,1,58000,0.96,2,1
ord_000464,MG,PR,watches_gifts,83.57,14.25,1,1280.0,1,2,2,1,32000,0.85,4,0
ord_000465,PR,MG,health_beauty,49.9,3.35,3,1301.0,4,4,24,0,43000,0.85,5,0
ord_000466,PR,RJ,housewares,53.05,3.4,1,1482.0,1,2,16,0,43000,0.85,4,0
ord_000467,CE,MG,computers_accessories,56.86,11.78,2,2556.0,1,8,12,0,18000,0.75,1,0
ord_000468,SP,MG,health_beauty,9.83,1.51,1,1459.0,3,6,13,0,58000,0.96,4,0
ord_000469,MG,RJ,auto,263.05,65.44,3,551.0,4,4,20,0,32000,0.85,2,1
ord_000470,RJ,RJ,watches_gifts,202.5,11.64,1,263.0,2,9,29,0,46000,0.97,4,0
ord_000471,MG,DF,bed_bath_table,290.45,71.69,2,1971.0,1,7,20,0,32000,0.85,3,0
ord_000472,SP,RJ,furniture_decor,384.24,53.19,2,3181.0,5,9,17,0,58000,0.96,5,1
ord_000473,SP,SP,garden_tools,115.57,30.07,2,321.0,1,10,6,0,58000,0.96,5,0
ord_000474,SP,SP,computers_accessories,64.96,12.09,1,293.0,6,3,10,0,58000,0.96,5,0
ord_000475,SP,SP,computers_accessories,140.83,24.59,1,266.0,3,11,8,0,58000,0.96,4,0
ord_000476,RJ,BA,health_beauty,145.33,10.94,3,3039.0,5,2,21,0,46000,0.97,5,0
ord_000477,RS,RJ,health_beauty,64.75,11.27,1,614.0,3,1,21,0,41000,0.85,5,0
ord_000478,RS,SP,auto,63.21,35.18,2,2602.0,1,1,1,1,41000,0.85,5,1
ord_000479,RJ,DF,auto,93.78,32.76,1,2397.0,6,9,0,1,46000,0.97,3,1
ord_000480,RJ,SP,bed_bath_table,59.3,10.28,3,1189.0,2,1,28,0,46000,0.97,5,0
ord_000481,SP,SP,housewares,146.43,33.69,2,127.0,4,11,14,0,58000,0.96,1,0
ord_000482,RS,DF,watches_gifts,32.95,6.6,2,1967.0,5,9,27,0,41000,0.85,2,0
ord_000483,SP,MG,garden_tools,170.4,44.68,2,797.0,2,9,4,1,58000,0.96,5,0
ord_000484,SP,BA,housewares,244.47,20.74,1,1129.0,5,4,11,0,58000,0.96,5,0
ord_000485,RJ,DF,garden_tools,278.88,77.13,2,1252.0,5,3,15,0,46000,0.97,2,0
ord_000486,MG,CE,health_beauty,423.69,22.98,1,1237.0,1,4,5,1,32000,0.85,4,1
ord_000487,SP,SP,bed_bath_table,148.13,8.02,1,88.0,0,9,14,0,58000,0.96,5,0
ord_000488,MG,BA,computers_accessories,27.47,2.76,2,2215.0,0,3,7,0,32000,0.85,4,0
ord_000489,MG,SC,sports_leisure,109.23,7.79,1,2678.0,0,10,16,0,32000,0.85,3,0
ord_000490,SC,SP,toys,363.6,57.94,2,1781.0,3,5,12,0,44000,0.84,5,0
ord_000491,PR,CE,furniture_decor,273.04,43.55,1,1317.0,1,3,10,0,43000,0.85,5,0
ord_000492,PR,RJ,computers_accessories,79.87,7.88,1,496.0,2,5,22,0,43000,0.85,5,0
ord_000493,SP,GO,housewares,13.38,0.82,2,2604.0,3,11,6,0,58000,0.96,5,0
ord_000494,BA,RS,auto,142.62,64.0,1,517.0,2,4,8,0,21000,0.72,5,0
ord_000495,MG,MG,bed_bath_table,25.7,3.1,1,296.0,4,4,14,0,32000,0.85,5,0
ord_000496,RJ,SP,housewares,139.71,9.31,1,2240.0,2,9,8,0,46000,0.97,4,0
ord_000497,RS,PE,furniture_decor,152.18,62.36,1,2516.0,5,12,13,0,41000,0.85,1,1
ord_000498,RJ,MG,bed_bath_table,264.02,13.24,2,499.0,1,3,5,1,46000,0.97,5,0
ord_000499,MG,SP,garden_tools,15.23,21.29,1,2062.0,4,6,14,0,32000,0.85,5,0
ord_000500,SC,SP,auto,195.18,63.14,1,698.0,2,10,14,0,44000,0.84,5,0
ord_000501,GO,BA,health_beauty,94.47,17.3,3,2496.0,0,2,16,0,29000,0.9,1,0
ord_000502,PE,SP,toys,312.15,59.86,2,2417.0,1,3,15,0,20000,0.8,4,0
ord_000503,MG,RS,toys,186.14,29.97,1,2469.0,5,9,14,0,32000,0.85,5,0
ord_000504,MG,PR,toys,116.26,19.5,2,485.0,6,4,11,0,32000,0.85,4,0
ord_000505,BA,SP,computers_accessories,48.43,6.57,3,1922.0,0,7,10,0,21000,0.72,3,0
ord_000506,SP,MG,furniture_decor,102.12,31.12,1,998.0,1,6,15,0,58000,0.96,3,0
ord_000507,DF,SP,bed_bath_table,229.08,25.47,1,1738.0,4,10,8,0,88000,0.97,5,0
ord_000508,MG,CE,bed_bath_table,102.65,6.6,2,3169.0,5,6,9,0,32000,0.85,4,0
ord_000509,SP,ES,health_beauty,100.02,11.99,1,562.0,3,4,22,0,58000,0.96,4,0
ord_000510,SP,SP,housewares,104.15,14.84,1,84.0,0,4,23,0,58000,0.96,5,0
ord_000511,ES,MG,health_beauty,65.06,4.99,1,778.0,3,1,16,0,30000,0.83,5,0
ord_000512,SP,MG,watches_gifts,43.76,10.14,1,1779.0,3,2,22,0,58000,0.96,5,0
ord_000513,SP,PA,watches_gifts,50.29,2.6,1,1811.0,5,3,3,1,58000,0.96,5,0
ord_000514,SP,RJ,furniture_decor,111.57,31.89,1,1623.0,5,11,25,0,58000,0.96,4,0
ord_000515,SP,MG,bed_bath_table,201.76,37.52,1,2155.0,0,6,6,0,58000,0.96,4,0
ord_000516,SP,PE,housewares,123.54,26.52,1,3125.0,6,12,12,0,58000,0.96,5,0
ord_000517,SC,SP,garden_tools,232.21,71.03,3,2635.0,2,1,14,0,44000,0.84,5,0
ord_000518,SP,MG,furniture_decor,276.34,61.37,3,3080.0,4,12,11,0,58000,0.96,5,0
ord_000519,DF,SP,garden_tools,379.44,75.38,3,849.0,6,8,0,1,88000,0.97,2,1
ord_000520,ES,RS,sports_leisure,357.12,86.02,1,3180.0,4,6,22,0,30000,0.83,5,0
ord_000521,RJ,RJ,bed_bath_table,29.41,5.26,2,73.0,0,7,3,1,46000,0.97,5,1
ord_000522,SP,PA,watches_gifts,160.37,12.24,1,399.0,1,12,26,0,58000,0.96,4,0
ord_000523,RS,RJ,garden_tools,74.6,56.74,1,1565.0,6,3,4,1,41000,0.85,4,0
ord_000524,SP,SP,garden_tools,52.42,28.39,2,178.0,0,4,18,0,58000,0.96,5,0
ord_000525,RJ,DF,auto,88.81,53.93,1,2510.0,4,10,26,0,46000,0.97,5,0
ord_000526,CE,DF,health_beauty,296.94,44.02,3,552.0,3,1,19,0,18000,0.75,3,0
ord_000527,MA,PR,bed_bath_table,229.87,44.71,1,1889.0,6,8,11,0,14000,0.63,2,1
ord_000528,BA,SC,housewares,112.48,28.04,2,1139.0,6,8,18,0,21000,0.72,4,0
ord_000529,SP,SP,auto,179.55,46.33,3,348.0,0,7,25,0,58000,0.96,4,0
ord_000530,PR,PR,auto,144.86,60.15,2,214.0,6,6,18,0,43000,0.85,4,0
ord_000531,SC,SP,sports_leisure,88.97,16.41,2,1795.0,5,9,10,0,44000,0.84,4,0
ord_000532,RJ,SP,furniture_decor,59.0,43.71,3,1244.0,6,12,7,0,46000,0.97,2,1
ord_000533,PR,CE,watches_gifts,102.03,18.22,1,2464.0,3,8,21,0,43000,0.85,5,0
ord_000534,SP,SC,auto,188.05,61.24,1,2774.0,6,10,5,1,58000,0.96,4,0
ord_000535,SP,SP,health_beauty,320.38,51.63,2,167.0,1,1,15,0,58000,0.96,5,0
ord_000536,MG,SP,auto,161.64,47.96,2,828.0,0,2,4,1,32000,0.85,4,0
